id,r,r_star,alpha,V,k_eff
1,1.6252120087342776,1.2386934673366836,0.9630245798847135,0.13469979152279557,9.231716144554278
1,1.6482880413126546,1.256281407035176,0.9630245798847135,0.1527763263779455,8.643806648052694
1,1.6713640738910316,1.2738693467336681,0.9630245798847135,0.17165854368751096,8.129847592148327
1,1.694440106469409,1.291457286432161,0.9630245798847135,0.19129596432792703,7.67646824024645
1,1.717516139047786,1.309045226130653,0.9630245798847135,0.2116401876217808,7.273341559322173
1,1.7405921716261634,1.326633165829146,0.9630245798847135,0.23264481543998086,6.912364759898344
1,1.7636682042045404,1.3442211055276383,0.9630245798847135,0.25426537894392587,6.587091057353796
1,1.7867442367829178,1.3618090452261309,0.9630245798847135,0.2764592678778729,6.292327169526018
1,1.8098202693612948,1.3793969849246233,0.9630245798847135,0.29918566232469745,6.0238427686324885
1,1.8328963019396718,1.3969849246231154,0.9630245798847135,0.3224054668411913,5.778157167500521
1,1.8559723345180492,1.4145728643216082,0.9630245798847135,0.3460812468918428,5.552380303856859
1,1.8790483670964262,1.4321608040201006,0.9630245798847135,0.37017716750278756,5.3440925540439075
1,1.9021243996748036,1.4497487437185932,0.9630245798847135,0.39465893406025393,5.151252746878496
1,1.9252004322531806,1.4673366834170856,0.9630245798847135,0.41949373518036975,4.972126948583578
1,1.9482764648315576,1.4849246231155777,0.9630245798847135,0.4446501875796743,4.805232745308272
1,1.971352497409935,1.5025125628140705,0.9630245798847135,0.4700982828780468,4.649295226327298
1,1.994428529988312,1.5201005025125627,0.9630245798847135,0.4958093362680719,4.503211898193998
1,2.0175045625666894,1.5376884422110555,0.9630245798847135,0.5217559369870961,4.366024484909098
1,2.0405805951450664,1.5552763819095479,0.9630245798847135,0.5479119005303524,4.2368960873418136
1,2.063656627723444,1.5728643216080405,0.9630245798847135,0.5742522225456509,4.1150925501342055
1,2.086732660301821,1.5904522613065328,0.9630245798847135,0.600753034352086,3.999967158784076
1,2.109808692880198,1.608040201005025,0.9630245798847135,0.6273915600272176,3.890947992614057
1,2.132884725458575,1.6256281407035178,0.9630245798847135,0.6541460750089947,3.787527410982884
1,2.155960758036952,1.6432160804020102,0.9630245798847135,0.6809958661605502,3.689253264423058
1,2.1790367906153296,1.6608040201005028,0.9630245798847135,0.707921193247732,3.5957215093308905
1,2.2021128231937066,1.6783919597989951,0.9630245798847135,0.7349032517809169,3.506569971490332
1,2.2251888557720836,1.6959798994974873,0.9630245798847135,0.761924137174315,3.421473055207366
1,2.248264888350461,1.71356783919598,0.9630245798847135,0.7889668101775327,3.3401372349039717
1,2.271340920928838,1.7311557788944723,0.9630245798847135,0.8160150635357007,3.262297197417408
1,2.2944169535072154,1.748743718592965,0.9630245798847135,0.8430534898359605,3.187712528009716
1,2.3174929860855924,1.7663316582914574,0.9630245798847135,0.8700674504994965,3.1161648527374264
1,2.3405690186639694,1.7839195979899496,0.9630245798847135,0.8970430458797399,3.04745536550952
1,2.363645051242347,1.8015075376884424,0.9630245798847135,0.9239670864286309,2.9814026807437712
1,2.386721083820724,1.8190954773869346,0.9630245798847135,0.9508270648941819,2.9178409626818516
1,2.409797116399101,1.8366834170854274,0.9630245798847135,0.9776111295137876,2.8566182906537376
1,2.432873148977478,1.8542713567839197,0.9630245798847135,1.004308058168942,2.797595226287057
1,2.4559491815558556,1.8718592964824123,0.9630245798847135,1.0309072334682055,2.740643554144675
1,2.4790252141342326,1.8894472361809047,0.9630245798847135,1.057398618726346,2.6856451717850165
1,2.5021012467126096,1.9070351758793969,0.9630245798847135,1.0837727348087192,2.6324911089633956
1,2.525177279290987,1.9246231155778897,0.9630245798847135,1.1100206378109552,2.5810806587790114
1,2.548253311869364,1.9422110552763818,0.9630245798847135,1.1361338975450606,2.531320606140094
1,2.5713293444477414,1.9597989949748746,0.9630245798847135,1.1621045768040221,2.4831245410640084
1,2.5944053770261184,1.977386934673367,0.9630245798847135,1.1879252113779288,2.4364122461262396
1,2.6174814096044954,1.9949748743718592,0.9630245798847135,1.2135887907955805,2.3911091488832645
1,2.640557442182873,2.012562814070352,0.9630245798847135,1.2390887397663883,2.3471458313693288
1,2.66363347476125,2.030150753768844,0.9630245798847135,1.264418900298269,2.3044575898461277
1,2.6867095073396268,2.0477386934673367,0.9630245798847135,1.2895735144680474,2.2629840389003735
1,2.709785539918004,2.0653266331658293,0.9630245798847135,1.3145472078216631,2.222668754764204
1,2.732861572496381,2.0829145728643215,0.9630245798847135,1.339334973382279,2.183458953399214
1,2.7559376050747586,2.100502512562814,0.9630245798847135,1.3639321562451172,2.1453051994550623
1,2.7790136376531356,2.1180904522613067,0.9630245798847135,1.3883344387385617,2.108161142703
1,2.802089670231513,2.1356783919597992,0.9630245798847135,1.4125378261317891,2.0719832789658437
1,2.82516570280989,2.1532663316582914,0.9630245798847135,1.4365386328698342,2.0367307329293345
1,2.848241735388267,2.170854271356784,0.9630245798847135,1.4603334693176613,2.0023650605340477
1,2.8713177679666444,2.1884422110552766,0.9630245798847135,1.4839192289954495,1.968850068919431
1,2.8943938005450214,2.2060301507537687,0.9630245798847135,1.5072930762878758,1.9361516521282005
1,2.917469833123399,2.2236180904522613,0.9630245798847135,1.5304524346108113,1.9042376409853516
1,2.940545865701776,2.241206030150754,0.9630245798847135,1.553394975019368,1.873077665745796
1,2.9636218982801528,2.258793969849246,0.9630245798847135,1.5761186052418188,1.8426430302617993
1,2.98669793085853,2.2763819095477387,0.9630245798847135,1.598621459124413,1.812906596559056
1,3.009773963436907,2.2939698492462313,0.9630245798847135,1.6209018864726437,1.783842678831055
1,3.0328499960152846,2.311557788944724,0.9630245798847135,1.6429584432750062,1.7554269459676324
1,3.0559260285936616,2.329145728643216,0.9630245798847135,1.6647898822957623,1.727636331827215
1,3.0790020611720386,2.3467336683417086,0.9630245798847135,1.6863951440236995,1.7004489525448137
1,3.102078093750416,2.364321608040201,0.9630245798847135,1.7077733479642965,1.6738440302408708
